url,index,title,press,date,keyword,content,Scraped_date,Exist
http://www.edaily.co.kr/news/newspath.asp?newsid=01180806635807688,1,"‘닥공 투자’ K-배터리, 올해 美 IRA 보조금만 1.2조원",이데일리언론사 선정,1일 전,LG에너지솔루션 배터리,LG에너지솔루션 미국 미시간 배터리 공장 전경 (사진=LG에너지솔루션) SK온의 1~3분기 누적 세액 공제는 3769억원이다. SK온은 2분기부터 AMPC를 영업이익에 반영하기 시작했다. 2분기 AMPC는 1분기 금액을 포함해 1670억원을 기록했으며 공장 수율과 가동률이 올라가면서 3분기 2099억원으로 확대됐다....,2023-11-21,없는 값
http://www.inews24.com/view/1655791,2,"외형성장 속도 조절 나선 K-배터리, 해외 신규 채용 증가세 꺾일 듯",아이뉴스24언론사 선정,14시간 전,LG에너지솔루션 배터리,"SK온뿐만 아니라 LG에너지솔루션, 삼성SDI 등 국내 배터리 3사 모두 상황은 마찬가지다. 전기차 시장 확대로 배터리 수요가 크게 늘어나고, 해외 공장 신설 등으로 배터리사들의 외형이 커지면서 해외 신규 채용이 크게 늘고 있다. 은 정규직 기준으로 지난해 해외에서 9308명을 신규...",2023-11-21,없는 값
https://www.mk.co.kr/article/10878376,3,“K배터리 생존하려면 이거 꼭 필요합니다”…SK온 부사장이 국회로 간 이유,매일경제언론사 선정,2일 전,LG에너지솔루션 배터리,배터리3사(LG에너지솔루션·SK온·삼성SDI)는 해외 생산공장 투자에 열을 올리지만 이들 기업에서도 직접환급제를 도입해야 한다는 목소리가 나온다. 배터리3사가 해외 생산공장을 건설하면 국내 배터리 생태계 내에 있는 장비·소재·부품·광물 관련 업체들의 투자가 살아날 수 있다. 이때 이익을 내지 못한...,2023-11-21,없는 값
http://news.mt.co.kr/mtview.php?no=2023112116014129241,5,"""수천억원 더?""…美 발표할 '中 블랙리스트'에 떠는 K-배터리",머니투데이,7시간 전,LG에너지솔루션 배터리,"21일 관련 업계에 따르면 LG에너지솔루션, SK온, LG화학, 포스코퓨처엠, 에코프로 등 국내 유력 배터리 및 소재 기업들은 올들어 줄줄이 중국 기업들과 JV(합작법인)를 설립키로 했다. 한국·모로코 등 미국과 FTA(자유무역협정)를 체결한 나라에서 소재를 만들고, 북미에 공급해 IRA 보조금을 받기 위한 취지다....",2023-11-21,없는 값
https://www.sedaily.com/NewsView/29XBLJSHO2,6,"배터리 양극재 중견 3社, 1년만에 직원 17% 늘었다",서울경제,9시간 전,LG에너지솔루션 배터리,양극재는 배터리 원가의 약 40%를 차지하는 핵심 소재로 LG에너지솔루션·삼성SDI·SK온과 같은 배터리 셀 제조사의 공급 요청이 늘어 각 회사들마다 공장 증설을 추진하고 있다. 사업장 규모가 커지는 만큼 생산직과 사무직을 가리지 않고 인력을 늘려야 할 필요성도 높아진 것이다. 에코프로비엠은...,2023-11-21,없는 값
https://www.pinpointnews.co.kr/news/articleView.html?idxno=228196,7,"""K배터리, 실적 살아있네"", 3분기 매출 고공행진...4분기는?",핀포인트뉴스,6시간 전,LG에너지솔루션 배터리,국내 배터리 3사(LG에너지솔루션·삼성SDI·SK온)가 호실적을 기록했다. 사진=LG에너지솔루션 전기차 수요 둔화에도 국내 배터리 3사(LG에너지솔루션·삼성SDI·SK온)가 3분기 호실적을 기록하면서 4분기에도 준수한 실적을 거둘 수 있다는 기대감이 나오고 있다. 실적은 분기 기준 최대치를...,2023-11-21,없는 값
https://www.mk.co.kr/article/10880075,8,"한양사이버대, 반도체시스템·스마트배터리·국방융합기술 … 첨단학과 신설",매일경제,7시간 전,LG에너지솔루션 배터리,"한양사이버대는 2024학년도부터 반도체시스템공학과, 스마트배터리공학과, 국방융합기술학과 등 첨단 학과 3개를 신설해 모집한다.... 이 밖에도 현대자동차, 한국전력, LG화학, LG에너지솔루션, 쿠팡, 배달의민족 등 총 600여 개 기관과 다양하고 활발한 산학 협력 관계를 구축해 기업 임직원의 역량 향상에...",2023-11-21,없는 값
https://www.chosun.com/economy/industry-company/2023/11/14/GVJJITDCZFBWZDCTQVZ6MXP2XA/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,9,"정부·업계, 배터리 여권 만든다...생산·판매·검사이력 등 담겨",조선일보언론사 선정,7일 전,LG에너지솔루션 배터리,"작년 11월 출범한 배터리 얼라이언스에는 LG에너지솔루션·SK온·삼성SDI 등 국내 배터리 3사, 현대차, 현대모비스, 현대글로비스, 민테크, 포엔, 성일하이텍 등 배터리 제조, 전기차 제작, 배터리 재활용, 유통·물류 분야에 이르는 24개 업체·기관이 참여하고 있다. 업계 관계자는 “ 여권제도라 불리는...",2023-11-21,없는 값
https://www.yna.co.kr/view/AKR20231116051000003?input=1195m,12,"정부·배터리 업계, 'IRA·배터리법·흑연 수출통제' 대응 논의",연합뉴스,5일 전,LG에너지솔루션 배터리,"제4차 통상현안대응반 회의…""美측과 IRA 세부지침 잔여 쟁점 협의 지속"" 정부가 배터리 협회 및 삼성SDI, LG에너지솔루션, SK온 등 배터리 업계와 만나 미국 인플레이션감축법(IRA)·유럽연합(EU) 배터리법·중국 흑연 수출통제 등에 관한 대응 계획을 논의했다. 이와 관련, 산업통상자원부는 업계와 제4차...",2023-11-21,없는 값
https://www.chosun.com/economy/industry-company/2023/11/13/LDHH3FADXRBZTP7DRLHKMNIZ2A/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,13,"전기차 침체에… LG엔솔·포드, 배터리 합작공장 철회",조선일보언론사 선정,1주 전,LG에너지솔루션 배터리,"추진 9개월 만에… 북미 등에 공장 확충 LG엔솔, 철회는 처음 배터리 제조사 LG에너지솔루션과 미국 완성차 기업 포드가 튀르키예에서 추진하던 배터리 합작법인 사업을 9개월 만에 철회했다. 업계에선 튀르키예 합작 공장에 약 3조원대 투자를 예상했는데, 전기차 수요 둔화를 감안한 포드가 지난달...",2023-11-21,없는 값
https://www.hankyung.com/article/2023111594541,14,"배터리 업체 가동률 '뒷걸음질'…LG엔솔·SK온, 3분기 하락",한국경제언론사 선정,6일 전,LG에너지솔루션 배터리,"폭스바겐, 제너럴모터스(GM), 포드 등 거의 모든 주요 완성차 업체에 배터리를 공급하는 LG에너지솔루션은 유럽·미국 시장의 전기차 재고가 쌓이자 덩달아 배터리 생산 조정에 나섰다. ""K배터리 생산 조절…내실 다질 기회"" 완성차 잇단 전기차 생산 연기…""외형확장 대신 기술개발 집중"" 은...",2023-11-21,없는 값
https://www.dailian.co.kr/news/view/1296360/?sc=Naver,15,전기차 시장 위축에도 K-배터리 수장들이 의연한 이유,데일리안언론사 선정,4일 전,LG에너지솔루션 배터리,"17일 업계에 따르면 권영수 LG에너지솔루션 부회장(한국배터리산업협회장)은 배터리협회에 현재 글로벌 전기차 시장 상황에 대해 “오히려 잘됐다”는 평가를 내렸다. 앞서 글로벌 경기침체와 고금리, 각국의 전기차 보조금 축소 등의 영향으로 최근 글로벌 전기차 시장 성장세는 둔화된 양상을 띠고 있다....",2023-11-21,없는 값
http://www.fnnews.com/news/202311191820099801,20,"""위기를 기회로"" 1년새 투자 8兆 늘린 K배터리",파이낸셜뉴스언론사 선정,2일 전,LG에너지솔루션 배터리,"최근 경기침체와 각국의 보조금 축소 정책 등으로 전기차 수요가 둔화된 가운데도 국내 배터리 3사(LG에너지솔루션, SK온, 삼성SDI)의 올해 누적 투자금이 지난해의 2배인 16조원대인 것으로 확인됐다. 최근 배터리 해외 공장을 중심으로 일부 속도 조절 움직임이 있지만 전기차에 대한 중장기 관점은...",2023-11-21,없는 값
https://www.yna.co.kr/view/AKR20231117147100003?input=1195m,21,"전기차 수요 둔화에도…배터리 3사, R&D·시설 투자 지속",연합뉴스,2일 전,LG에너지솔루션 배터리,"LG에너지솔루션은 올해 들어 9월까지 배터리 생산라인 신·증설 및 품질 강화에 7조6천454억원을 투자했다. 작년 동기(4조1천358억원)의 약 1.8배 수준이다. LG에너지솔루션은 현재 북미 지역에서만 총 8개(단독 2개, 합작 6개)의 생산 공장을 건설 또는 운영 중이다. SK온도 연초 이후 3분기까지 신...",2023-11-21,없는 값
http://news.mt.co.kr/mtview.php?no=2023111223193024702,23,"질주하던 전기차 성장 '주춤'…배터리 업계선 ""오히려 좋아""",머니투데이언론사 선정,1주 전,LG에너지솔루션 배터리,LG에너지솔루션은 LFP 배터리 양산을 기존 목표인 2026년보다 앞당길 계획이다. 삼성SDI는 2026년 에너지저장장치(ESS)용 LFP를 먼저 양산한 이후 전기차용 LFP를 준비한다. SK온은 LFP 배터리 개발을 완료하고 현재 고객사와 공급 논의하고 있다고 밝혔다.,2023-11-21,없는 값
https://www.asiatime.co.kr/article/20231120500334,24,"삼성SDI, 현대차·전고체로 K-배터리 판도 뒤집는다",아시아타임즈,1일 전,LG에너지솔루션 배터리,"현대차 유럽향 전기차 50만대분 배터리 공급계약 전고체 배터리 상용화도 LG, SK보다 빠를듯 국내 배터리 업계는 LG에너지솔루션(LG엔솔), SK온, 삼성SDI의 3파전 양상이 오래돼 왔다. 글로벌 전기차 배터리 점유율 기준으로 엔솔이 1위, SK온이 2위를 차지하고 있고 삼성SDI가 그 뒤를 추격하고 있다. 전기차...",2023-11-21,없는 값
https://www.theguru.co.kr/news/article.html?no=62888,27,'주행거리 1000km' 전고체배터리 상용화 임박…中 광저우차그룹 2026년 탑재,더구루,9시간 전,LG에너지솔루션 배터리,"LG에너지솔루션은 고분자계 전고체 배터리 2026년, 황화물계 전고체 배터리 2030년 상용화를 목표로 제시했다. 삼성SDI와 SK온은 각각 2027년과 2030년 상용화한다는 계획이다. 주요 배터리 기업 외 퀀텀스케이프, 솔리드파워 등 스타트업도 전고체 시장에 도전장을 내밀고 제품 개발에 한창이다....",2023-11-21,없는 값
https://news.kmib.co.kr/article/view.asp?arcid=0018869316&code=61122022&cp=nv,29,포항서 배터리 선도도시 국제콘퍼런스 열려,국민일보,7일 전,LG에너지솔루션 배터리,"정왕모 LG에너지솔루션 상무의 LG에너지솔루션의 소재 및 배터리 기술이라는 기조 강연을 시작으로, 팔 룬데 노르웨이 배터리협회장 등이 유럽시장을 통해 본 글로벌 배터리 전망을 주제로 발표했다. 이어 국내 배터리 업계 현황·미래, 차세대 양극재 기술과 리사이클링 시장 전망에 관한 발표가 이어졌다....",2023-11-21,없는 값
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202311161127005520106763,30,"[더벨][테크기업 밸류 분석]'전기차 탑승' 대주전자재료, LG엔솔 이어 SK온 맞손",더벨,11시간 전,LG에너지솔루션 배터리,"LG에너지솔루션, SK온 이외 배터리 제조사는 물론이고 전기차 회사와 직거래할 수 있다는 의미다. ◇2030년 1위 목표…주가는 기대 이하 늘어나는 수요 대응 차원에서 대주전자재료는 실리콘 음극재 생산능력(캐파) 확장에 총력을 기울이고 있다. 올해만 수차례 투자 소식을 전했다. 경기 시흥캠퍼스 증설이...",2023-11-21,없는 값
https://www.hankyung.com/article/202311146081i,31,"""허리띠 졸라맬 때""…SK온·LG엔솔, 美 배터리 공장 인력 구조조정",한국경제언론사 선정,7일 전,LG에너지솔루션 배터리,"K온과 LG에너지솔루션이 일제히 미국 배터리 공장 인력 구조조정에 들어간다. 완성차 업체들이 미국 내 인건비 상승, 전기차 수요 둔화 등을 이유로 줄줄이 감원과 생산·투자 축소를 단행하자 뒤따라 속도 조절에 나선 것이다. 14일 현지 언론에 따르면 SK온의 미국법인 SK아메리카(SKBA)는 미국...",2023-11-21,없는 값
https://www.dailian.co.kr/news/view/1295368/?sc=Naver,32,“줄이고 또 줄여라”…살림 축소하는 K-배터리,데일리안언론사 선정,6일 전,LG에너지솔루션 배터리,국내 배터리기업 1위인 LG에너지솔루션의 판매량이 크게 줄었다는 후문이다. 앞서 SK온은 켄터키 2공장 가동을 무기한 연기하고 LG에너지솔루션은 튀르키예 배터리 공장 설립 MOU를 철회했다. 업계 관계자는 “물건이 팔리지도 않는데 물건을 많이 만들 필요가 있나”라며 “상황이 이러다보니 어쩔수 없이...,2023-11-21,없는 값
https://magazine.hankyung.com/business/article/202311156919b,33,“한중 배터리 합작 ‘광물 세탁’…보조금 도둑질 안 돼”,한경비즈니스언론사 선정,2일 전,LG에너지솔루션 배터리,"LG에너지솔루션·삼성SDI·SK온 등 한국 배터리 3사는 제너럴모터스(GM), 테슬라, 폭스바겐 등에 배터리를 공급하고 있다. 중국 화유코발트는 포스코퓨처엠 및 LG화학과 전구체 합작법인을 설립해 포항과 새만금에 각각 공장 건설을 추진 중이다. SK온·에코프로머티리얼즈는 중국 거린메이(GEM)와 합작법인을...",2023-11-21,없는 값
http://www.newspim.com/news/view/20231120000126,34,"[뉴스핌 라씨로] 필에너지, 내년 원통형 배터리 장비 시장 진출...""글로벌 기업과 테스트""",뉴스핌,13시간 전,LG에너지솔루션 배터리,"테슬라, LG에너지솔루션, 삼성SDI 등 주요 원통형 배터리 기업들이 이 회사의 제품을 사용하고 있다. 필에너지는 유럽의 배터리 셀 제조사 3곳, 미국과 국내 기업 각각 1곳으로터 제품 공급을 위한 테스트를 진행 중인 것으로 알려졌다. 회사 관계자는 ""동사의 4680 권취기는 타사 대비 생산성과 품질이 25...",2023-11-21,없는 값
https://www.asiatime.co.kr/article/20231120500337,35,"트럭도 배터리로 달린다지만 갈 길 멀다..""시기상조"" VS ""탄소 중립""",아시아타임즈,1일 전,LG에너지솔루션 배터리,"이어 포드 등의 완성차 브랜드의 전기 상용차 모델에 LG에너지솔루션의 배터리를 투입하며 영향력을 키우고 있다. 다만 화물 업계에서는 탄소 배출 규제에 대한 국제 사회의 의지에는 동감하며 친환경적으로 차량의 진화가 이뤄져야 한다는 점에는 공감하지만, 충전 시간과 충전소, 의 수명 등을...",2023-11-21,없는 값
http://www.newswatch.kr/news/articleView.html?idxno=66012,36,곤두박질치는 리튬 가격…K-배터리 업체 미칠 영향은?,뉴스워치,7시간 전,LG에너지솔루션 배터리,"국내 배터리 3사 중 한 곳인 LG에너지솔루션도 지난 3분기 컨퍼런스콜에서 비슷한 전망을 했다. 정재욱 담당은 ""메탈 연동 계약의 근본적인 목적은 예측성을 높이고 안정적인 수익을 확보하는 것이므로 래깅 타임(지연 시간)이 일부 있지만 장기적으로는 원가와 판가 모두에 반영되는 만큼 당사의 수익성에...",2023-11-21,없는 값
http://www.sisaon.co.kr/news/articleView.html?idxno=155710,37,"'혁신 리더십' 신학철 LG화학 부회장, 신성장 동력 투자 이어간다 [CEO 오늘]",시사오늘,11시간 전,LG에너지솔루션 배터리,"전지소재인 양극재 시장에서도 2021년 삼원계 배터리 기준, 글로벌 생산량에서 에코프로비엠(7만5000톤)에 이어 2위(6만1000톤)를 차지하는 등 이름을... 기업분석연구소 리더스인덱스에 따르면, 신 부회장은 지난 2019년 임기 시작부터 2022년 8월까지 물적분할에도 시총을 20조8000억 원 가량...",2023-11-21,없는 값
https://www.sedaily.com/NewsView/29X8C8A663,38,"""민간주도 사용후배터리 거래시장 조성""…업계안 정부 제출",서울경제,7일 전,LG에너지솔루션 배터리,"14일 산업통상자원부에 따르면 배터리 3사(LG에너지솔루션, SK온, 삼성SDI )와 현대차 등이 참여 중인 ‘배터리 얼라이언스’는 약 1년간 논의 끝에 ‘사용후 배터리 통합관리체계’ 업계안과 이를 뒷받침하기 위한 법률안을 정부에 제출했다. 골자는 △민간 중심의 사용후 거래 체계 구축 △ 전주기...",2023-11-21,없는 값
http://www.newstomato.com/ReadNews.aspx?no=1209164&inflow=N,41,미래 먹거리 '배터리'에 힘 싣는 한화,뉴스토마토,1일 전,LG에너지솔루션 배터리,"국내에서는 SK온, 삼성SDI(006400), 에코프로비엠(247540), LG에너지솔루션(373220) 등에 납품하고 있습니다. 한화는 ‘소재 공정’부터 ‘배터리 전체 제조 공정’까지 공급하는 턴키 솔루션과 핵심 장비인 소재공정의 소성로, 전극 공정의 코팅기 장비 분야에서 핵심 기술을 보유하고 있습니다. 소성로는 전구체와...",2023-11-21,없는 값
https://www.incheonilbo.com/news/articleView.html?idxno=1221747,42,"LG, LG테크놀로지벤처스 운용 펀드 1조로 늘려…글로벌 유망 스타트업 투자로 미래 준비",인천일보,8시간 전,LG에너지솔루션 배터리,"LG테크놀로지벤처스는 그동안 LG전자, LG디스플레이, LG이노텍, LG화학, LG에너지솔루션, LG유플러스, LG CNS 등 LG 주요 회사 7곳이 출자해 조성한 약... AI, 바이오, 배터리, 모빌리티 등 분야에 투자한 비중이 누적 투자 금액의 절반에 이른다. 테크놀로지벤처스는 최근 거대언어모델(LLM)...",2023-11-21,없는 값
https://view.asiae.co.kr/article/2023111407524405715,43,[Why&Next]전기차 '속도 조절'에 외려 안도하는 배터리 업계,아시아경제언론사 선정,7일 전,LG에너지솔루션 배터리,"권영수 LG에너지솔루션 부회장 겸 한국배터리산업협회장은 지난 1일 ‘2023 배터리 산업의 날’ 행사에서 전기차 수요 위축과 관련해 ""국내 배터리 3사가 예외 없이 수요 감소를 겪고 있을 텐데, 오히려 잘됐다""며 ""원래 계획대로 진행됐으면 돈이 문제가 아니라 공장 짓는 인력이 도리어 감당이 안 되는...",2023-11-21,없는 값
https://www.etoday.co.kr/news/view/2302788,44,'미국 IRA·EU 배터리법·중국 흑연 수출통제' 배터리 3대 통상현안 대응책은?,이투데이,5일 전,LG에너지솔루션 배터리,"산업통상자원부는 16일 서울 중구 석탄회관에서 배터리 협회 및 삼성SDI, LG에너지솔루션, SK온 등 배터리 업계와 '제4차 통상현안대응반' 회의를 열었다. 이날 회의에서는 △미국 'IRA' 관련 경과 및 대응계획 △EU '배터리법' 입법동향 △중국 흑연 수출통제 동향 및 대응계획 등 주요 통상현안에 대한 논의가...",2023-11-21,없는 값
https://www.fortunekorea.co.kr/news/articleView.html?idxno=31795,45,UAW 사태 마무리 국면에도…韓배터리 업체들 '좌불안석',포춘코리아,11시간 전,LG에너지솔루션 배터리,"사실상 한국 배터리 기업들도 영향권 안에 들었다는 분석이 나온다. 특히 미국 완성차 3사와 합작법인 형태로 설립된 업체들이 주목받는다. LG에너지솔루션과 GM 합작사인 얼티엄셀즈, 삼성SDI와 스텔란티스 합작사인 스타플러스, SK온과 포드의 합작법인인 블루오벌SK 등이다. UAW ""전기차가 싫어요...",2023-11-21,없는 값
https://biz.chosun.com/industry/company/2023/11/17/ULXYVDVOOBAOVORP64VGIGXJTE/?utm_source=naver&utm_medium=original&utm_campaign=biz,48,"韓배터리, 내년까지 성장통... 투자 미루고 내실 다진다",조선비즈,4일 전,LG에너지솔루션 배터리,"17일 배터리 업계에 따르면 최근 LG에너지솔루션(LG엔솔) 내부에선 향후 수익성 악화를 우려하는 목소리가 커지고 있다. 올해 3분기 LG엔솔은 주요 배터리 3사(LG엔솔·삼성SDI·SK온) 중 유일하게 어닝 서프라이즈(깜짝 실적)를 기록했다. 영업이익은 7312억원으로 전년 동기대비 40.1% 증가했는데, 분기 기준...",2023-11-21,없는 값
http://www.segye.com/newsView/20231114522915?OutUrl=naver,49,배터리 기술 초격차 선도 도시 포항서 국제 컨퍼런스 열려,세계일보,6일 전,LG에너지솔루션 배터리,"이번 컨퍼런스의 기조 강연에 나선 정왕모 LG에너지솔루션 상무는 ‘LG에너지솔루션의 소재 및 배터리 기술’이란 주제로 LG에너지솔루션의 배터리 전략과 기술을 발표했다. 이어 팔 룬데(Pål Runde) 노르웨이 배터리협회장, 안드레아스 마이어(Andreas Maier) 모로우(Morrow) 부사장은 노르웨이 ...",2023-11-21,없는 값
https://www.ytn.co.kr/_ln/0102_202311160549007152,50,전기차 수요 부진 여파...숨 고르기 들어간 'K-배터리',YTN언론사 선정,5일 전,LG에너지솔루션 배터리,[기자] 국내 배터리 제조기업들의 사업 확장세가 주춤하고 있습니다. LG에너지솔루션은 최근 미국의 포드와 함께 준비하던 튀르키예 현지 합작공장 설립 계획을 9달 만에 취소했습니다. 생산 설비까지 새로 늘려 배터리를 더 만드는 건 지금 당장 필요하지 않다는 판단에서입니다. [ 관계자...,2023-11-21,없는 값
https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202311150275&t=NNv,51,전기차 숨고르기…현대차·LG엔솔 갈 길 간다 [취재현장],한국경제TV언론사 선정,6일 전,LG에너지솔루션 배터리,"전기차 판매 속도가 더뎌지자, 배터리 생산도 줄이는 사례를 단적으로 보여주거죠. LG에너지솔루션이 지난 주말 포드와 튀르키예 코치그룹과 맺은 배터리 합작법인(JV) 설립을 철회하기로 했다고 공식 발표한 것도 상당한 파장을 일으켰는데요. 3사간 내부 복잡한 사정으로 해지하기로 한건데요, 전기차 시장...",2023-11-21,없는 값
https://www.yna.co.kr/view/AKR20231115112600003?input=1195m,52,"한자연, 배터리 소재 주제로 '제3회 자산어보' 개최",연합뉴스,5일 전,LG에너지솔루션 배터리,"행사에는 나승식 한자연 원장, 신동석 LG에너지솔루션 차세대전지개발센터 PL, 김성주 한국쓰리엠 기술연구소 이사, 최종서 한국배터리산업협회 총괄본부장 등 기업 및 정부 부처 관계자 120여명이 참석했다. 나 원장은 ""안전성, 원가절감, 밀도(주행거리) 향상이 업계의 3대 화두로 꼽힌다""며 ""이번...",2023-11-21,없는 값
http://www.metroseoul.co.kr/article/20231120500292,53,"배터리업계, 완성차업계의 배터리사업 진출에도 '자신감'",메트로신문,1일 전,LG에너지솔루션 배터리,LG에너지솔루션 미시간법인 배터리공장 전경 / LG에너지솔루션 글로벌 완성차 업체들이 배터리 사업 진출에 나서고 있는 가운데 배터리업계는 여전히 기술 경쟁력 부분에서 '자신감'을 내비치고 있다. 19일 완성차업계에 따르면 현대차그룹과 토요타 등 글로벌 업체들이 전기차 시장 확대에 따라 ...,2023-11-21,없는 값
https://www.cwn.kr/news/articleView.html?idxno=19500,54,LG에너지솔루션 주가 '방긋'…내실 다지기에 목표주가 상향,CWN,10시간 전,LG에너지솔루션 배터리,"LG에너지솔루션은 LG화학에서 분할돼 신설됐으며 EV, ESS, IT기기, LEV 등에 적용되는 전지 관련 제품의 개발 및 제조하는 사업을 하고 있다. EV용 배터리의 경우 경쟁사 대비 앞선 개발과 공급 및 높은 에너지 밀도 등의 제품 경쟁력을 기반으로 Global 자동차 OEM 대부분을 고객으로 확보했다. 올해 2분기...",2023-11-21,없는 값
https://www.pinpointnews.co.kr/news/articleView.html?idxno=228148,55,SKC 주가 싱글벙글... 반도체 배터리 소재사업 확대 주목,핀포인트뉴스,10시간 전,LG에너지솔루션 배터리,"반도체 배터리 소재사업 확대에 강한 매수세가 몰리고 있는 것으로 보인다. SKC는 리튬이온 이차전지 소재인 전지박 등 제품을 생산, 판매하는... 이날 오전 10시 27시분 현재 K-뉴딜지수(2차전지) 관련주인 후성 천보 SK이노베이션 롯데머티리얼즈 화학 포스코퓨처엠...",2023-11-21,없는 값
https://sports.donga.com/article/all/20231119/122252963/4,56,"LG테크놀로지벤처스, 펀드 1조원으로 늘려",스포츠동아,1일 전,LG에너지솔루션 배터리,"●5년 동안 4000억 투자 LG테크놀로지벤처스는 그동안 LG전자, LG디스플레이, LG이노텍, LG화학, LG에너지솔루션, LG유플러스, LG CNS 등 LG 주요 회사 7곳이... 특히, 인공지능(AI)과 바이오, 배터리, 모빌리티 등 분야에 투자한 비중이 누적 투자 금액의 절반에 이른다. 테크놀로지벤처스는 최근 거대언어모델...",2023-11-21,없는 값
https://biz.chosun.com/industry/company/2023/11/14/76ILVCW64FD5HD42MAG57RIBOI/?utm_source=naver&utm_medium=original&utm_campaign=biz,57,숨 고르기 나선 배터리사…美 공장 가동 연기 이어 감원,조선비즈,7일 전,LG에너지솔루션 배터리,"숨 고르기에 나선 건 LG에너지솔루션뿐이 아니다. SK온은 미국법인 SK배터리아메리카(SKBA)도 조지아주 공장 생산량을 축소하고, 일부 직원에 대한 무급휴직 조치를 실시하기로 했다. 구체적인 휴직 대상자 수와 기간 등은 공개되지 않았다. SKBA 관계자는 “최근 전기차 업계 상황을 고려해 인력을...",2023-11-21,없는 값
https://www.khan.co.kr/economy/industry-trade/article/202311212156005,58,"‘전기차’ 친환경의 역설, 환경 위협 ‘폐배터리’…위기를 기회로",경향신문언론사 선정,2시간 전,LG에너지솔루션 배터리,2025년 공장 완공으로 폐배터리를 안정적으로 확보해 여기서 얻은 원재료를 배터리 제조에 다시 투입하는 게 목표다. LG에너지솔루션은 중국 1위 코발트 생산업체 화유코발트와 배터리 리사이클 합작법인(JV)을 설립했다. 중국 장쑤성 난징시와 저장성 취저우시에 각각 폐를 가공하는 공장과 재활용...,2023-11-21,없는 값
http://www.fnnews.com/news/202311141624266593,59,배터리 합작회사 설립 철회에도 웃음 왜?,파이낸셜뉴스,6일 전,LG에너지솔루션 배터리,증가세 둔화로 미국 조지아주 공장의 배터리 생산을 축소하고 일부 직원들의 무급휴직을 결정하기도 했다. 글로벌 전기차 수요 증가세가 둔화되면서 전기차 업계가 숨고르기에 들어가자 인력을 탄력적으로 운영하자는 차원이다. 도 폴란드 법인의 생산률을 조정해 가동률을 최적화했다.,2023-11-21,없는 값
http://news.mt.co.kr/mtview.php?no=2023111513405955118,60,"""내년을 버텨라"" 생존게임 시작된 K배터리[이슈속으로]",머니투데이언론사 선정,3일 전,LG에너지솔루션 배터리,배터리업계는 미국에서는 이미 구조조정에 들어갔다. LG에너지솔루션은 미시간주 홀란드공장 직원 170명을 해고했다. 지난 9월 선제적 정리해고를 실시한 SK온 조지아공장은 일부 직원을 대상으로 무급휴직을 실시했다. 현지 전기차 수요 변화에 대응하기 위해 감산에 돌입하고 이에 따른 인력조정에 나선...,2023-11-21,없는 값
https://www.newsway.co.kr/news/view?ud=2023111713480303084,61,"수요둔화 전기차 주춤, K배터리 위기인가 기회인가",뉴스웨이,1일 전,LG에너지솔루션 배터리,"한국배터리산업협회 회장을 맡고 있는 권영수 LG에너지솔루션 부회장은 최근 ""K-배터리가 한 번 더 도약할 수 있는 시기가 올 것""이라며 ""배터리 사업은 마라톤 42.195km 중 4km 뛰었다""고 말했다. 콜리어 SKBA 대변인도 ""장기적으로 볼 때 전기차와 시장의 성장은 의심할 바 없다""고 강조했다....",2023-11-21,없는 값
http://www.inews24.com/view/1655931,62,"""미래 준비 힘써달라""…공대 출신 LG 구광모, 美에 있는 '이곳'에 1兆 투자",아이뉴스24언론사 선정,2일 전,LG에너지솔루션 배터리,"LG테크놀로지벤처스는 그동안 LG전자, LG디스플레이, LG이노텍, LG화학, LG에너지솔루션, LG유플러스, LG CNS 등 LG 주요 회사 7곳이 출자해 조성한 약... 특히 AI, 바이오, 배터리, 모빌리티 등 분야에 투자한 비중이 누적 투자 금액의 절반에 이른다. 테크놀로지벤처스는 최근 거대언어모델(LLM)...",2023-11-21,없는 값
https://www.businesspost.co.kr/BP?command=article_view&num=333583,63,LG엔솔 배터리공장에 캐나다 정부 지원한 14조 회수에 몇 년 걸릴까 공방전,비즈니스포스트,1일 전,LG에너지솔루션 배터리,<넥스트스타 에너지> 캐나다 정부가 LG에너지솔루션과 스텔란티스의 전기차 배터리공장에 제공하는 지원금 및 세제혜택을 회수하려면 23년에 이르는 시간이 필요하다는 분석을 반박하는 의견이 나왔다. 전기차와 배터리 공급망이 갖춰지면 캐나다 정부가 투자 금액을 회수하는 시점이 예상보다 빨라질 수...,2023-11-21,없는 값
https://view.asiae.co.kr/article/2023111516500483200,64,"[배터리완전정복]⑪전기차 '5분완충'의 꿈, 실리콘 음극재가 이룬다",아시아경제언론사 선정,3일 전,LG에너지솔루션 배터리,대주전자재료는 2019년부터 LG에너지솔루션에 실리콘 음극재를 공급하고 있다. LG에어지솔루션의 이 배터리는 포르쉐 타이칸 전기차에 적용됐다. 폭스바겐은 2021년 '파워데이'에서 에너지밀도 향상과 충전 시간 단축을 위해 실리콘 음극재를 확대 적용하겠다고 밝힌 바 있다. BMW는 전기차 뉴i7에...,2023-11-21,없는 값
